,Date,Open_ma,Close_ma,Performance,Buy_and_hold_performance,Superiority,Volatility,Sharpe_ratio,Max_drawdown,Sortino_ratio,Calmar_ratio,Number_of_trades,Open,High,Low,Close,Volume,EMA_open,EMA_close,Target,Trade_on,Port_change,Port,Performance Cumprod,Buy_and_hold_performance Cumprod,Performance portfolio,Performance buy and hold
2024-02-24 02:00:00,2024-02-24,,,,,,,,,,,,2909.8,2924.18,2909.27,2922.7,4206.7173,2909.8,2922.7,-1.0,0.0,-0.0020742975674145772,99.59298510277202,,,,
2024-02-24 03:00:00,2024-02-24,,,,,,,,,,,,2924.0,2927.8,2918.51,2925.64,3238.5059,2924.0,2925.64,-1.0,1.0,-0.003005919184315891,99.29361663822831,,,,
2024-02-24 04:00:00,2024-02-24,,,,,,,,,,,,2930.2,2942.11,2929.5,2937.37,20996.4715,2930.2,2937.37,-1.0,1.0,-0.006009379144392345,98.69692364923125,,,,
2024-02-24 05:00:00,2024-02-24,,,,,,,,,,,,2947.0,2952.89,2943.2,2951.6,9599.6137,2947.0,2951.6,-1.0,1.0,-0.006844469712702185,98.0213955445772,,,,
2024-02-24 06:00:00,2024-02-24,,,,,,,,,,,,2948.77,2952.09,2945.2,2946.96,2702.7129,2948.77,2946.96,-1.0,1.0,-0.000427971269819802,97.97944520345649,,,,
2024-02-24 07:00:00,2024-02-24,,,,,,,,,,,,2948.19,2954.79,2945.48,2953.71,6276.4625,2948.19,2953.71,-1.0,0.0,-0.002290495968727095,97.75502367919987,,,,
2024-02-24 08:00:00,2024-02-24,,,,,,,,,,,,2964.07,2965.38,2950.63,2957.44,4933.1578,2964.07,2957.44,-1.0,1.0,-0.0032628186247126555,97.43606676728014,,,,
2024-02-24 09:00:00,2024-02-24,,,,,,,,,,,,2950.75,2961.38,2950.03,2958.28,3228.8676,2950.75,2958.28,-1.0,0.0,-0.0002840294308591706,97.40839205669107,,,,
2024-02-24 10:00:00,2024-02-24,,,,,,,,,,,,2959.29,2966.53,2955.6,2960.66,4052.833,2959.29,2960.66,-1.0,1.0,-0.0028045215463038163,97.13520812237726,,,,
2024-02-24 11:00:00,2024-02-24,,,,,,,,,,,,2959.08,2962.15,2951.91,2961.14,4272.7851,2959.08,2961.14,-1.0,1.0,-0.0021621260124431775,96.9251895621718,,,,
2024-02-24 12:00:00,2024-02-24,,,,,,,,,,,,2961.53,2962.49,2956.25,2956.26,3266.752,2961.53,2956.26,-1.0,1.0,-0.00035198605942317676,96.89107324663895,,,,
2024-02-24 13:00:00,2024-02-24,,,,,,,,,,,,2957.3,2964.2,2954.57,2963.83,3110.6703,2957.3,2963.83,-1.0,0.0,-0.0025606678708908243,96.64296738840015,,,,
2024-02-24 14:00:00,2024-02-24,,,,,,,,,,,,2966.68,2968.9,2956.89,2961.22,4540.4374,2966.68,2961.22,-1.0,1.0,-0.0011193826906401084,96.53478692353347,,,,
2024-02-24 15:00:00,2024-02-24,,,,,,,,,,,,2960.54,2961.8,2957.38,2958.47,2237.2114,2960.54,2958.47,-1.0,0.0,0.0009286712908868642,96.62443600872125,,,,
2024-02-24 16:00:00,2024-02-24,,,,,,,,,,,,2955.47,2963.48,2955.47,2962.33,2945.9423,2955.47,2962.33,-1.0,0.0,-0.001304728457614959,96.49836735735967,,,,
2024-02-24 17:00:00,2024-02-24,,,,,,,,,,,,2963.14,2982.8,2962.73,2976.91,7270.4121,2963.14,2976.91,-1.0,1.0,-0.006921801419828287,95.8304248211744,,,,
2024-02-24 18:00:00,2024-02-24,,,,,,,,,,,,2993.81,3004.2,2993.6,2996.72,7988.8681,2993.81,2996.72,-1.0,1.0,-0.008654551195702909,95.00105550345359,,,,
2024-02-24 19:00:00,2024-02-24,,,,,,,,,,,,2981.85,2987.04,2979.02,2981.24,3358.4344,2981.85,2981.24,-1.0,1.0,0.0031656477749005645,95.3017953834213,,,,
2024-02-24 20:00:00,2024-02-24,,,,,,,,,,,,2987.1,2988.63,2979.04,2988.2,4337.4989,2987.1,2988.2,-1.0,0.0,-0.0023345990259086946,95.07930390475181,,,,
2024-02-24 21:00:00,2024-02-24,,,,,,,,,,,,2988.34,2988.77,2981.67,2984.4,2338.0713,2988.34,2984.4,-1.0,1.0,-0.0007283314369855676,95.01005465871127,,,,
2024-02-24 22:00:00,2024-02-24,,,,,,,,,,,,2985.45,2995.9,2985.23,2993.57,2948.7482,2985.45,2993.57,-1.0,0.0,-0.0030726444176384106,94.71812254464467,,,,
2024-02-24 23:00:00,2024-02-24,,,,,,,,,,,,2988.37,2990.82,2983.9,2986.56,2581.4482,2988.37,2986.56,-1.0,1.0,0.00034168567964010113,94.75048637072057,,,,
2024-02-25 00:00:00,2024-02-24,,,,,,,,,,,,2992.62,2994.24,2983.61,2985.72,3362.7916,2992.62,2985.72,-1.0,0.0,0.0002812600450016559,94.77713589678113,,,,
2024-02-25 01:00:00,2024-02-25,,,,,,,,,,,,2994.71,3000.86,2987.69,2997.17,6222.3914,2994.71,2997.17,,0.0,0.0,100.0,,,,
2024-02-25 02:00:00,2024-02-25,,,,,,,,,,,,3017.08,3046.18,3012.73,3045.32,24678.5269,3017.08,3045.32,-1.0,1.0,-0.01806515479602428,98.19348452039756,,,,
2024-02-25 03:00:00,2024-02-25,,,,,,,,,,,,3031.01,3031.01,3010.4,3024.26,9710.3691,3031.01,3024.26,-1.0,1.0,0.004915529402492987,98.67615748069082,,,,
2024-02-25 04:00:00,2024-02-25,,,,,,,,,,,,3025.18,3025.98,3013.44,3013.75,4700.0956,3025.18,3013.75,-1.0,0.0,0.0034752303042728527,99.01907985347692,,,,
2024-02-25 05:00:00,2024-02-25,,,,,,,,,,,,3022.73,3030.36,3018.19,3022.39,11604.2712,3022.73,3022.39,-1.0,0.0,-0.002866860223973413,98.73520599203054,,,,
2024-02-25 06:00:00,2024-02-25,,,,,,,,,,,,3033.36,3048.0,3030.0,3045.72,15385.1964,3033.36,3045.72,-1.0,0.0,-0.007719056772951184,97.97306333148903,,,,
2024-02-25 07:00:00,2024-02-25,,,,,,,,,,,,3035.21,3038.21,3030.67,3034.34,4537.0079,3035.21,3034.34,-1.0,1.0,0.0017363907384788015,98.14318285127823,,,,
2024-02-25 08:00:00,2024-02-25,,,,,,,,,,,,3030.0,3038.58,3027.52,3033.0,3677.7712,3030.0,3033.0,-1.0,0.0,0.0004416116849134064,98.18652402761994,,,,
2024-02-25 09:00:00,2024-02-25,,,,,,,,,,,,3018.59,3019.99,3010.49,3017.47,5792.2584,3018.59,3017.47,-1.0,1.0,0.0031203428948236725,98.49289965023695,,,,
2024-02-25 10:00:00,2024-02-25,,,,,,,,,,,,3020.29,3031.01,3020.06,3022.31,15160.7908,3020.29,3022.31,-1.0,0.0,-0.0016039927488923323,98.3349177533806,,,,
2024-02-25 11:00:00,2024-02-25,,,,,,,,,,,,3025.59,3034.91,3023.44,3032.67,5198.0788,3025.59,3032.67,-1.0,1.0,-0.005427841617835407,97.80117139431238,,,,
2024-02-25 12:00:00,2024-02-25,,,,,,,,,,,,3040.36,3045.49,3025.84,3034.41,7198.222,3040.36,3034.41,-1.0,1.0,-0.0025737518424358012,97.54945544924388,,,,
2024-02-25 13:00:00,2024-02-25,,,,,,,,,,,,3043.5,3049.69,3030.0,3037.19,7046.5205,3043.5,3037.19,-1.0,0.0,-0.0009161583306145841,97.46008470298715,,,,
2024-02-25 14:00:00,2024-02-25,,,,,,,,,,,,3037.99,3048.0,3036.0,3042.5,4883.3558,3037.99,3042.5,-1.0,0.0,-0.0017483265781857392,97.28969264658869,,,,
2024-02-25 15:00:00,2024-02-25,,,,,,,,,,,,3067.6,3070.78,3058.19,3060.22,7822.2229,3067.6,3060.22,-1.0,1.0,-0.007824157764995825,96.52848274241383,,,,
2024-02-25 16:00:00,2024-02-25,,,,,,,,,,,,3043.61,3053.0,3031.0,3041.33,9060.2779,3043.61,3041.33,-1.0,0.0,0.006172758821261175,97.12432978576501,,,,
2024-02-25 17:00:00,2024-02-25,,,,,,,,,,,,3040.23,3054.78,3040.23,3048.35,6031.7844,3040.23,3048.35,-1.0,0.0,-0.0023082006885145586,96.900147340882,,,,
2024-02-25 18:00:00,2024-02-25,,,,,,,,,,,,3062.51,3063.41,3051.16,3056.33,5131.8591,3062.51,3056.33,-1.0,1.0,-0.004617809634720429,96.45268090688545,,,,
2024-02-25 19:00:00,2024-02-25,,,,,,,,,,,,3065.55,3086.63,3061.12,3077.15,11132.1204,3065.55,3077.15,-1.0,0.0,-0.006812091626231515,95.79563640695207,,,,
2024-02-25 20:00:00,2024-02-25,,,,,,,,,,,,3081.6,3122.0,3081.42,3109.34,30390.6177,3081.6,3109.34,-1.0,1.0,-0.012460978502835434,94.60192904101959,,,,
2024-02-25 21:00:00,2024-02-25,,,,,,,,,,,,3098.61,3101.46,3087.0,3091.22,7145.9968,3098.61,3091.22,-1.0,1.0,0.0038276032855848333,94.96402769543967,,,,
2024-02-25 22:00:00,2024-02-25,,,,,,,,,,,,3109.43,3113.62,3103.47,3109.41,7015.3667,3109.43,3109.41,-1.0,0.0,-0.0058844080977737126,94.40522060187142,,,,
2024-02-25 23:00:00,2024-02-25,,,,,,,,,,,,3102.4,3110.81,3099.0,3108.65,7712.088,3102.4,3108.65,-1.0,0.0,0.00024441935929959816,94.42829506540546,,,,
2024-02-26 00:00:00,2024-02-25,,,,,,,,,,,,3112.6,3122.95,3102.51,3120.72,10013.8545,3112.6,3120.72,-1.0,1.0,-0.005882714361539481,93.87280037788851,,,,
2024-02-26 01:00:00,2024-02-26,,,,,,,,,,,,3115.64,3122.68,3108.07,3117.66,7443.5752,3115.64,3117.66,,1.0,-0.002,99.8,,,,
2024-02-26 02:00:00,2024-02-26,,,,,,,,,,,,3107.42,3110.23,3100.0,3100.26,8189.2052,3107.42,3100.26,-1.0,1.0,0.0035811089086044134,100.15739466907871,,,,
2024-02-26 03:00:00,2024-02-26,,,,,,,,,,,,3093.77,3098.74,3085.81,3098.06,8648.6048,3093.77,3098.06,-1.0,0.0,0.0007096179030146738,100.22846814945518,,,,
2024-02-26 04:00:00,2024-02-26,,,,,,,,,,,,3107.81,3108.49,3097.8,3100.17,5578.4921,3107.81,3100.17,-1.0,1.0,-0.0026810713801540733,99.95974847202301,,,,
2024-02-26 05:00:00,2024-02-26,,,,,,,,,,,,3103.39,3110.0,3096.26,3098.3,4848.0105,3103.39,3098.3,-1.0,0.0,0.0006031927281406796,100.0200434654081,,,,
2024-02-26 06:00:00,2024-02-26,,,,,,,,,,,,3106.59,3110.27,3099.34,3103.91,12031.6901,3106.59,3103.91,-1.0,0.0,-0.0018106703676208477,99.83894013653713,,,,
2024-02-26 07:00:00,2024-02-26,,,,,,,,,,,,3113.29,3113.7,3101.4,3102.19,4553.7743,3113.29,3102.19,-1.0,0.0,0.0005541397785373287,99.8942648647138,,,,
2024-02-26 08:00:00,2024-02-26,,,,,,,,,,,,3087.19,3102.84,3086.59,3102.68,5533.2356,3087.19,3102.68,-1.0,0.0,-0.00015795293002678163,99.87848627288555,,,,
2024-02-26 09:00:00,2024-02-26,,,,,,,,,,,,3092.66,3094.7,3051.0,3056.93,36915.7798,3092.66,3056.93,-1.0,1.0,0.012745316951796513,101.15146923709915,,,,
2024-02-26 10:00:00,2024-02-26,,,,,,,,,,,,3040.71,3066.72,3040.16,3063.74,13161.8765,3040.71,3063.74,-1.0,0.0,-0.0022277252014275585,100.92613155991823,,,,
2024-02-26 11:00:00,2024-02-26,,,,,,,,,,,,3056.26,3065.0,3045.79,3063.81,11386.1241,3056.26,3063.81,-1.0,1.0,-0.002022847891792438,100.7219733474655,,,,
2024-02-26 12:00:00,2024-02-26,,,,,,,,,,,,3057.41,3059.44,3038.0,3051.8,10410.5494,3057.41,3051.8,-1.0,1.0,0.001919955871937151,100.91535509162706,,,,
2024-02-26 13:00:00,2024-02-26,,,,,,,,,,,,3063.47,3077.56,3059.41,3072.79,11986.5516,3063.47,3072.79,-1.0,0.0,-0.00687790811979808,100.22126855143006,,,,
2024-02-26 14:00:00,2024-02-26,,,,,,,,,,,,3061.08,3077.77,3060.0,3073.58,6141.8775,3061.08,3073.58,-1.0,1.0,-0.0022570953433199026,99.995059592881,,,,
2024-02-26 15:00:00,2024-02-26,,,,,,,,,,,,3103.52,3124.15,3098.95,3120.83,21249.991,3103.52,3120.83,-1.0,1.0,-0.017372952713122808,98.257850151028,,,,
2024-02-26 16:00:00,2024-02-26,,,,,,,,,,,,3145.59,3166.62,3134.85,3159.98,41108.8598,3145.59,3159.98,-1.0,1.0,-0.014544739700656586,96.82871529703516,,,,
2024-02-26 17:00:00,2024-02-26,,,,,,,,,,,,3153.56,3162.66,3147.78,3148.01,7618.8291,3153.56,3148.01,-1.0,1.0,0.0017879986582192923,97.00184491006335,,,,
2024-02-26 18:00:00,2024-02-26,,,,,,,,,,,,3149.25,3153.94,3141.53,3143.9,9056.2284,3149.25,3143.9,-1.0,0.0,0.0013055867039812857,97.12848922903959,,,,
2024-02-26 19:00:00,2024-02-26,,,,,,,,,,,,3136.05,3171.69,3127.57,3164.36,23050.6207,3136.05,3164.36,-1.0,0.0,-0.006507840580171137,96.49639250534412,,,,
2024-02-26 20:00:00,2024-02-26,,,,,,,,,,,,3179.11,3196.0,3166.12,3177.99,19437.803,3179.11,3177.99,-1.0,1.0,-0.0063073480893449715,95.88775616844686,,,,
2024-02-26 21:00:00,2024-02-26,,,,,,,,,,,,3182.02,3186.1,3175.0,3182.34,6157.3793,3182.02,3182.34,-1.0,0.0,-0.0013687897067015202,95.75650599480478,,,,
2024-02-26 22:00:00,2024-02-26,,,,,,,,,,,,3184.97,3190.35,3165.51,3175.25,6548.6842,3184.97,3175.25,-1.0,1.0,0.0002279203353507623,95.77833084976314,,,,
2024-02-26 23:00:00,2024-02-26,,,,,,,,,,,,3184.99,3184.99,3170.12,3170.91,5060.0089,3184.99,3170.91,-1.0,0.0,0.0013668215101173594,95.90924273257174,,,,
2024-02-27 00:00:00,2024-02-26,,,,,,,,,,,,3175.95,3179.01,3169.86,3173.79,6355.8654,3175.95,3173.79,-1.0,0.0,-0.0009082566203393062,95.82213252790815,,,,
2024-02-27 01:00:00,2024-02-27,,,,,,,,,,,,3167.61,3181.94,3165.8,3181.71,9859.3262,3167.61,3181.71,,0.0,0.0,100.0,,,,
2024-02-27 02:00:00,2024-02-27,,,,,,,,,,,,3221.61,3270.0,3212.43,3233.17,54278.6312,3221.61,3233.17,-1.0,1.0,-0.0181736927626968,98.18263072373033,,,,
2024-02-27 03:00:00,2024-02-27,,,,,,,,,,,,3239.95,3244.72,3231.0,3236.79,15190.4327,3239.95,3236.79,-1.0,1.0,-0.0031196441882115357,97.87633585040972,,,,
2024-02-27 04:00:00,2024-02-27,,,,,,,,,,,,3216.55,3227.81,3206.55,3225.72,18224.616,3216.55,3225.72,-1.0,0.0,0.0034200550545448313,98.21107830755525,,,,
2024-02-27 05:00:00,2024-02-27,,,,,,,,,,,,3211.62,3218.6,3207.47,3218.59,8869.2017,3211.62,3218.59,-1.0,1.0,0.00021035923762746135,98.2317379151146,,,,
2024-02-27 06:00:00,2024-02-27,,,,,,,,,,,,3221.5,3231.5,3220.9,3229.65,8669.1577,3221.5,3229.65,-1.0,1.0,-0.005436287318359886,97.69772196402621,,,,
2024-02-27 07:00:00,2024-02-27,,,,,,,,,,,,3231.0,3233.08,3215.27,3224.11,24006.3914,3231.0,3224.11,-1.0,1.0,-0.00028464384685648186,97.66991290861726,,,,
2024-02-27 08:00:00,2024-02-27,,,,,,,,,,,,3217.51,3232.4,3216.61,3229.83,11954.7919,3217.51,3229.83,-1.0,0.0,-0.0017741330165533433,97.49663349140219,,,,
2024-02-27 09:00:00,2024-02-27,,,,,,,,,,,,3219.98,3253.52,3219.98,3241.12,11132.7562,3219.98,3241.12,-1.0,1.0,-0.0054955400129418465,96.96083684092306,,,,
2024-02-27 10:00:00,2024-02-27,,,,,,,,,,,,3258.43,3259.16,3247.07,3254.39,9254.2327,3258.43,3254.39,-1.0,1.0,-0.006094263711309666,96.36993193154521,,,,
2024-02-27 11:00:00,2024-02-27,,,,,,,,,,,,3260.2,3264.66,3251.0,3255.86,12065.5067,3260.2,3255.86,-1.0,0.0,-0.0004516975531513601,96.32640186909438,,,,
2024-02-27 12:00:00,2024-02-27,,,,,,,,,,,,3254.9,3274.28,3248.71,3266.06,12868.8963,3254.9,3266.06,-1.0,0.0,-0.003132812835932693,96.02462928087967,,,,
2024-02-27 13:00:00,2024-02-27,,,,,,,,,,,,3257.09,3280.55,3240.14,3251.75,20253.3479,3257.09,3251.75,-1.0,1.0,0.002381425938286481,96.25330482376349,,,,
2024-02-27 14:00:00,2024-02-27,,,,,,,,,,,,3267.46,3269.64,3250.47,3258.01,10276.4591,3267.46,3258.01,-1.0,0.0,-0.0019251172445606884,96.0680059268013,,,,
2024-02-27 15:00:00,2024-02-27,,,,,,,,,,,,3253.75,3262.71,3248.06,3259.77,12073.6594,3253.75,3259.77,-1.0,0.0,-0.000540207058910121,96.01610931186423,,,,
2024-02-27 16:00:00,2024-02-27,,,,,,,,,,,,3229.77,3252.43,3203.72,3244.03,26705.1384,3229.77,3244.03,-1.0,1.0,0.002828561524279253,96.28769678437476,,,,
2024-02-27 17:00:00,2024-02-27,,,,,,,,,,,,3237.38,3245.9,3234.34,3239.6,5990.7357,3237.38,3239.6,-1.0,1.0,-0.0006344146015911411,96.22661046358118,,,,
2024-02-27 18:00:00,2024-02-27,,,,,,,,,,,,3225.54,3239.97,3220.78,3237.06,7035.9851,3225.54,3237.06,-1.0,1.0,-0.001215952586739115,96.10960346767484,,,,
2024-02-27 19:00:00,2024-02-27,,,,,,,,,,,,3235.6,3248.25,3232.14,3244.01,6927.7649,3235.6,3244.01,-1.0,1.0,-0.004147009941119495,95.71103598665735,,,,
2024-02-27 20:00:00,2024-02-27,,,,,,,,,,,,3250.72,3255.82,3237.64,3247.62,8500.7557,3250.72,3247.62,-1.0,1.0,-0.0031128202440805276,95.41310473625616,,,,
2024-02-27 21:00:00,2024-02-27,,,,,,,,,,,,3252.55,3254.36,3241.81,3250.47,6095.0426,3252.55,3250.47,-1.0,0.0,-0.0008775657250540116,95.32937346581863,,,,
2024-02-27 22:00:00,2024-02-27,,,,,,,,,,,,3247.99,3268.34,3243.68,3263.67,6853.4149,3247.99,3263.67,-1.0,0.0,-0.004060951185520948,94.94224553362764,,,,
2024-02-27 23:00:00,2024-02-27,,,,,,,,,,,,3247.65,3249.95,3239.13,3246.0,4099.6409,3247.65,3246.0,-1.0,1.0,0.0034141503276985943,95.26639263232872,,,,
2024-02-28 00:00:00,2024-02-27,,,,,,,,,,,,3242.35,3244.71,3236.0,3243.09,3723.8018,3242.35,3243.09,-1.0,0.0,0.0008964879852125245,95.35179780871813,,,,
2024-02-28 01:00:00,2024-02-28,,,,,,,,,,,,3254.62,3258.39,3239.34,3247.42,3861.1403,3254.62,3247.42,,1.0,-0.002,99.8,,,,
2024-02-28 02:00:00,2024-02-28,,,,,,,,,,,,3235.0,3242.6,3230.12,3242.59,4024.2037,3235.0,3242.59,-1.0,0.0,0.0014873345609745358,99.94843598918526,,,,
2024-02-28 03:00:00,2024-02-28,,,,,,,,,,,,3243.91,3246.51,3232.15,3244.13,4072.1206,3243.91,3244.13,-1.0,1.0,-0.002474928991947784,99.7010707072558,,,,
2024-02-28 04:00:00,2024-02-28,,,,,,,,,,,,3248.83,3266.19,3244.16,3266.18,6191.6231,3248.83,3266.18,-1.0,1.0,-0.008796891616550423,98.82401119419004,,,,
2024-02-28 05:00:00,2024-02-28,,,,,,,,,,,,3267.33,3267.8,3255.09,3261.09,9714.7628,3267.33,3261.09,-1.0,1.0,-0.00044160456557823177,98.78037005965793,,,,
2024-02-28 06:00:00,2024-02-28,,,,,,,,,,,,3251.85,3260.75,3250.6,3256.38,15821.7017,3251.85,3256.38,-1.0,0.0,0.0014443023651601263,98.92303878176646,,,,
2024-02-28 07:00:00,2024-02-28,,,,,,,,,,,,3258.94,3274.25,3258.74,3272.66,8278.0029,3258.94,3272.66,-1.0,1.0,-0.006999416530011775,98.23063522891837,,,,
2024-02-28 08:00:00,2024-02-28,,,,,,,,,,,,3303.0,3315.46,3282.8,3303.12,25605.262,3303.0,3303.12,-1.0,1.0,-0.01130741354127836,97.11990081396252,,,,
2024-02-28 09:00:00,2024-02-28,,,,,,,,,,,,3330.83,3330.83,3302.82,3313.9,22789.277,3330.83,3313.9,-1.0,1.0,-0.005263581099082141,96.60870233969342,,,,
2024-02-28 10:00:00,2024-02-28,,,,,,,,,,,,3359.58,3369.8,3335.16,3343.16,15361.5776,3359.58,3343.16,-1.0,0.0,-0.008829475844171448,95.75569813604834,,,,
2024-02-28 11:00:00,2024-02-28,,,,,,,,,,,,3344.74,3350.95,3338.27,3350.49,9833.6557,3344.74,3350.49,-1.0,0.0,-0.0021925364026848635,95.54575028212055,,,,
2024-02-28 12:00:00,2024-02-28,,,,,,,,,,,,3296.13,3312.04,3287.07,3304.96,18314.6028,3296.13,3304.96,-1.0,1.0,0.011589057122987906,96.65303543999877,,,,
2024-02-28 13:00:00,2024-02-28,,,,,,,,,,,,3313.22,3358.82,3311.62,3338.99,27195.1041,3313.22,3338.99,-1.0,1.0,-0.012296645042602557,95.46452737090303,,,,
2024-02-28 14:00:00,2024-02-28,,,,,,,,,,,,3354.72,3365.98,3319.16,3336.81,26723.26,3354.72,3336.81,-1.0,1.0,-0.0013471079577956698,95.33592634639449,,,,
2024-02-28 15:00:00,2024-02-28,,,,,,,,,,,,3355.4,3376.38,3334.41,3362.61,25497.1196,3355.4,3362.61,-1.0,0.0,-0.007731935591178456,94.59879510435883,,,,
2024-02-28 16:00:00,2024-02-28,,,,,,,,,,,,3348.38,3386.8,3347.5,3380.43,20872.0309,3348.38,3380.43,-1.0,1.0,-0.0072994548877210585,93.90827546706178,,,,
2024-02-28 17:00:00,2024-02-28,,,,,,,,,,,,3423.38,3488.0,3410.34,3423.69,80427.5794,3423.38,3423.69,-1.0,1.0,-0.014797188523353603,92.51869701107265,,,,
2024-02-28 18:00:00,2024-02-28,,,,,,,,,,,,3342.02,3360.0,3204.57,3270.57,66987.5482,3342.02,3270.57,-1.0,1.0,0.04272367533275498,96.47143578438325,,,,
2024-02-28 19:00:00,2024-02-28,,,,,,,,,,,,3318.34,3331.88,3301.0,3323.58,20380.0226,3318.34,3323.58,-1.0,0.0,-0.016208183894550417,94.90780901261864,,,,
2024-02-28 20:00:00,2024-02-28,,,,,,,,,,,,3299.13,3302.42,3253.46,3259.88,20235.0196,3299.13,3259.88,-1.0,1.0,0.017166079949933452,96.53700405000227,,,,
2024-02-28 21:00:00,2024-02-28,,,,,,,,,,,,3299.13,3318.87,3273.65,3318.46,14165.1456,3299.13,3318.46,-1.0,0.0,-0.017969986625274527,94.80223537837965,,,,
2024-02-28 22:00:00,2024-02-28,,,,,,,,,,,,3322.79,3345.0,3319.37,3342.81,9504.1495,3322.79,3342.81,-1.0,1.0,-0.009337741000343507,93.91699665816274,,,,
2024-02-28 23:00:00,2024-02-28,,,,,,,,,,,,3340.33,3374.06,3339.2,3371.17,12280.8794,3340.33,3371.17,-1.0,1.0,-0.01048388032822689,92.93238210441208,,,,
2024-02-29 00:00:00,2024-02-28,,,,,,,,,,,,3383.11,3431.57,3374.18,3426.12,29008.3749,3383.11,3426.12,-1.0,1.0,-0.01829997893906264,91.23172146914442,,,,
